    1.219      4.390      21.68      33.00     252.05      69.93     -47.56     441.99     11.384      9.646     1924.0       34.0     1172.0       29.0     -160.8       11.0  
    1.245      4.390      21.68      33.00     278.25      70.21     -47.18     486.06     11.443      9.722     2090.0       37.0     1107.0       27.0     -206.9       11.0  
    1.270      4.390      21.68      33.00     304.64      70.48     -46.79     530.13     11.456      9.792     2288.0       45.0     1078.0       30.0     -235.0       12.4  
    1.297      4.390      21.68      33.00     331.21      70.75     -46.40     574.20     11.414      9.858     2387.0       60.0     1080.0       38.0     -228.6       16.0  
    1.323      4.390      21.68      33.00     357.96      71.02     -46.00     618.27     11.342      9.928     2438.0       88.0     1144.0       57.0     -260.7       23.2  
    1.351      4.390      21.68      33.00     384.89      71.29     -45.59     662.34     11.345      9.990     2534.0      105.0     1194.0       69.0     -265.0       27.2  
    1.379      4.390      21.68      33.00     412.01      71.55     -45.17     706.41     11.298      9.969     2438.0      109.0     1201.0       75.0     -275.6       29.1  
    1.421      4.390      21.68      33.00     452.36      71.93     -44.54     771.46     11.231     10.055     2447.0      157.0     1149.0      104.0     -238.1       41.4  
    1.464      4.390      21.68      33.00     493.08      72.30     -43.89     836.52     11.154     10.161     2685.0      273.0     1276.0      172.0     -254.5       65.4  
    1.508      4.390      21.68      33.00     534.18      72.67     -43.23     901.57     11.136     10.255     3279.0      420.0     1135.0      208.0     -263.6       84.4  
    1.554      4.390      21.68      33.00     575.64      73.03     -42.54     966.63     10.515     10.614      781.0     2046.0     2417.0     2610.0     -124.2      347.7  
    1.601      4.390      21.68      33.00     617.46      73.38     -41.83    1031.68     10.341     10.876      782.0     5334.0     2548.0     5866.0      182.7      707.9  
    1.650      4.390      21.68      33.00     659.63      73.73     -41.11    1096.74     11.037     11.171     4284.0     8920.0     5685.0     9033.0    -1422.7     1858.9  
    1.700      4.390      21.68      33.00     702.14      74.07     -40.36    1161.79     10.526     10.832      828.0     3603.0     2732.0     4712.0      577.0      534.8  
    1.751      4.390      21.68      33.00     745.00      74.40     -39.59    1226.85     10.304     11.408      850.0    22952.0     4161.0    25690.0      665.8     1752.5  
    1.804      4.390      21.68      33.00     788.19      74.73     -38.79    1291.90     10.435     11.064      791.0     7226.0     2930.0     9536.0     1003.6      926.6  
    1.090      4.407      30.68      32.99      68.20      67.78     -49.77     123.01     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.106      4.407      30.68      32.99      81.15      67.92     -49.53     146.09     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99      -1.6     6224.4  
    1.122      4.407      30.68      32.99      94.15      68.07     -49.29     169.18     10.120      9.222      360.0       31.0      198.0       45.0      -10.8       12.7  
    1.138      4.407      30.68      32.99     107.21      68.21     -49.05     192.26     10.208      9.004      211.0       24.0      445.0       36.0      -70.4        8.7  
    1.154      4.407      30.68      32.99     120.32      68.35     -48.80     215.35     10.436      9.055      351.0       19.0      451.0       28.0     -120.2        9.0  
    1.170      4.407      30.68      32.99     133.49      68.49     -48.56     238.43     10.305      9.347      425.0       86.0      967.0      130.0     -108.4       24.6  
    1.187      4.407      30.68      32.99     146.72      68.63     -48.31     261.51     10.389      9.430      521.0       92.0      912.0      130.0      -98.6       29.1  
    1.204      4.407      30.68      32.99     160.00      68.77     -48.06     284.60     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.220      4.407      30.68      32.99     173.33      68.90     -47.81     307.68     10.240      9.594      639.0      247.0     1316.0      392.0     -106.7       95.8  
    1.237      4.407      30.68      32.99     186.71      69.04     -47.55     330.77     10.305      9.833      675.0      403.0     1456.0      491.0     -107.0       98.6  
    1.254      4.407      30.68      32.99     200.16      69.18     -47.30     353.85     10.590      9.638      702.0      149.0     1645.0      208.0     -109.7       38.1  
    1.287      4.407      30.68      32.99     225.97      69.43     -46.80     397.92     11.220      9.535     1425.0       30.0      986.0       28.0     -164.0       11.3  
    1.321      4.407      30.68      32.99     251.97      69.68     -46.30     441.99     11.390      9.635     1781.0       30.0     1018.0       23.0     -219.6        9.8  
    1.355      4.407      30.68      32.99     278.16      69.93     -45.79     486.06     11.427      9.715     1954.0       35.0     1060.0       27.0     -247.9       11.0  
    1.390      4.407      30.68      32.99     304.53      70.18     -45.27     530.13     11.404      9.785     1993.0       46.0     1146.0       36.0     -268.2       14.3  
    1.425      4.407      30.68      32.99     331.09      70.42     -44.74     574.20     11.392      9.854     2156.0       59.0     1139.0       43.0     -280.7       17.2  
    1.460      4.407      30.68      32.99     357.84      70.66     -44.21     618.27     11.331      9.924     2282.0       85.0     1147.0       59.0     -262.7       23.6  
    1.497      4.407      30.68      32.99     384.76      70.89     -43.66     662.34     11.347      9.977     2305.0       92.0     1134.0       63.0     -242.0       25.5  
    1.533      4.407      30.68      32.99     411.88      71.13     -43.11     706.41     11.253      9.972     2290.0      122.0     1274.0       94.0     -221.9       34.3  
    1.589      4.407      30.68      32.99     452.21      71.46     -42.28     771.46     11.256     10.074     2821.0      182.0     1301.0      115.0     -198.1       43.2  
    1.646      4.407      30.68      32.99     492.92      71.79     -41.43     836.52     11.134     10.162     2635.0      287.0     1147.0      175.0     -179.4       68.7  
    1.703      4.407      30.68      32.99     534.01      72.11     -40.56     901.57     10.991     10.399     2650.0      924.0     2655.0     1101.0     -386.0      194.8  
    1.763      4.407      30.68      32.99     575.45      72.42     -39.67     966.63     10.452     10.619      781.0     2246.0     2129.0     2717.0       85.8      400.3  
    1.823      4.407      30.68      32.99     617.26      72.73     -38.76    1031.68     10.267     11.201      792.0    14146.0     3785.0    14807.0      -36.2     1159.5  
    1.885      4.407      30.68      32.99     659.42      73.02     -37.83    1096.74     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99     219.4     1541.5  
    1.949      4.407      30.68      32.99     701.92      73.31     -36.88    1161.79     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    2.013      4.407      30.68      32.99     744.77      73.59     -35.91    1226.85     10.219     11.474      832.0    30207.0     3727.0    32266.0    -1025.7     2325.3  
    2.079      4.407      30.68      32.99     787.95      73.87     -34.92    1291.90     10.581     11.737      785.0    28183.0     6885.0    19155.0     2913.2     7044.0  
    1.127      4.425      39.65      33.01      68.21      67.70     -49.46     123.01     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99       0.4     8127.2  
    1.147      4.425      39.65      33.01      81.15      67.82     -49.17     146.09     9999.99    9999.99     187.0     5558.0      160.0    11602.0       -1.0      670.1  
    1.167      4.425      39.65      33.01      94.16      67.95     -48.87     169.18      9.968      9.250      256.0       56.0      268.0       73.0      -33.1       12.9  
    1.187      4.425      39.65      33.01     107.22      68.07     -48.57     192.26     10.131      9.066      211.0       35.0      499.0       51.0     -150.3       11.0  
    1.207      4.425      39.65      33.01     120.33      68.20     -48.27     215.35     10.224      9.175      299.0       46.0      600.0       67.0     -240.0       15.0  
    1.227      4.425      39.65      33.01     133.50      68.32     -47.97     238.43     10.044      9.686      425.0      340.0     1052.0      385.0     -254.7       57.9  
    1.247      4.425      39.65      33.01     146.72      68.44     -47.66     261.51     10.186      9.595      520.0      239.0     1197.0      320.0     -232.5       60.2  
    1.268      4.425      39.65      33.01     160.00      68.57     -47.36     284.60     10.225      9.774      589.0      367.0     1271.0      427.0     -176.0       76.8  
    1.288      4.425      39.65      33.01     173.34      68.69     -47.05     307.68     10.195      9.901      639.0      561.0     1327.0      603.0     -156.3      112.9  
    1.309      4.425      39.65      33.01     186.72      68.80     -46.74     330.77     10.312      9.827      675.0      396.0     1512.0      492.0      -87.0       97.4  
    1.330      4.425      39.65      33.01     200.17      68.92     -46.42     353.85     10.532      9.628      701.0      163.0     1606.0      228.0     -157.1       44.1  
    1.370      4.425      39.65      33.01     225.98      69.14     -45.82     397.92     11.194      9.536     1433.0       31.0      911.0       27.0      -71.5       11.7  
    1.411      4.425      39.65      33.01     251.98      69.36     -45.21     441.99     11.415      9.638     1661.0       27.0     1072.0       24.0        1.0        9.5  
    1.452      4.425      39.65      33.01     278.17      69.58     -44.59     486.06     11.466      9.723     1900.0       33.0     1204.0       29.0       33.5       10.9  
    1.494      4.425      39.65      33.01     304.55      69.79     -43.96     530.13     11.458      9.789     1955.0       41.0     1234.0       35.0       66.5       13.2  
    1.536      4.425      39.65      33.01     331.11      69.99     -43.33     574.20     11.359      9.859     2038.0       66.0     1375.0       59.0       87.9       20.7  
    1.579      4.425      39.65      33.01     357.85      70.20     -42.69     618.27     11.279      9.930     2053.0       98.0     1469.0       91.0      165.9       30.2  
    1.622      4.425      39.65      33.01     384.78      70.39     -42.04     662.34     11.204      9.987     1916.0      127.0     1396.0      120.0      234.0       40.1  
    1.666      4.425      39.65      33.01     411.90      70.59     -41.38     706.41     11.152     10.003     2209.0      177.0     1666.0      170.0      245.8       50.7  
    1.731      4.425      39.65      33.01     452.23      70.87     -40.40     771.46     11.099     10.121     2437.0      298.0     1743.0      273.0      274.8       78.5  
    1.798      4.425      39.65      33.01     492.94      71.14     -39.41     836.52     11.075     10.189     2621.0      370.0     1383.0      267.0      256.5       91.8  
    1.865      4.425      39.65      33.01     534.03      71.40     -38.39     901.57     10.589     10.515      782.0     1464.0     2676.0     1976.0       -2.4      243.6  
    1.934      4.425      39.65      33.01     575.48      71.66     -37.36     966.63     10.546     10.663      790.0     2323.0     2958.0     3056.0     -223.0      338.8  
    2.003      4.425      39.65      33.01     617.29      71.91     -36.32    1031.68     10.245     11.018      782.0     8987.0     2609.0     8955.0       83.3     1022.6  
    2.074      4.425      39.65      33.01     659.45      72.14     -35.26    1096.74     10.142     11.455      803.0    32641.0     3718.0    29466.0      168.9     2236.1  
    2.145      4.425      39.65      33.01     701.95      72.37     -34.19    1161.79     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    2.218      4.425      39.65      33.01     744.80      72.59     -33.11    1226.85      9.368     12.239     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    2.291      4.425      39.65      33.01     787.98      72.80     -32.01    1291.90     10.549     11.038      791.0     5906.0     3794.0     8077.0      315.2      673.7  
    1.162      4.442      48.61      32.99      68.16      67.59     -49.20     123.01     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.185      4.442      48.61      32.99      81.09      67.70     -48.86     146.09     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99      -1.4     9256.7  
    1.208      4.442      48.61      32.99      94.09      67.81     -48.51     169.18     10.085      9.228      361.0       39.0      225.0       55.0       -7.1       13.8  
    1.231      4.442      48.61      32.99     107.13      67.91     -48.16     192.26     10.151      9.018      210.0       27.0      411.0       39.0      -81.6        9.9  
    1.255      4.442      48.61      32.99     120.24      68.02     -47.82     215.35     10.192      9.235      293.0       61.0      684.0       87.0     -161.5       17.1  
    1.278      4.442      48.61      32.99     133.40      68.12     -47.46     238.43     10.205      9.463      424.0      136.0      909.0      180.0      -70.7       32.5  
    1.302      4.442      48.61      32.99     146.61      68.22     -47.11     261.51     10.243      9.641      520.0      235.0     1177.0      297.0       49.2       50.1  
    1.325      4.442      48.61      32.99     159.88      68.32     -46.76     284.60     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.349      4.442      48.61      32.99     173.21      68.42     -46.40     307.68     10.417      9.670      638.0      199.0     1283.0      259.0      141.4       53.8  
    1.373      4.442      48.61      32.99     186.59      68.52     -46.05     330.77     10.458      9.747      674.0      238.0     1477.0      314.0      114.9       61.6  
    1.397      4.442      48.61      32.99     200.02      68.62     -45.69     353.85     10.954      9.440     1021.0       37.0      995.0       44.0      191.3       15.6  
    1.443      4.442      48.61      32.99     225.81      68.80     -45.00     397.92     11.366      9.562     1572.0       25.0     1123.0       24.0      191.5        9.1  
    1.489      4.442      48.61      32.99     251.80      68.98     -44.30     441.99     11.472      9.658     1799.0       27.0     1242.0       26.0      237.8        9.4  
    1.536      4.442      48.61      32.99     277.97      69.15     -43.60     486.06     11.450      9.736     1926.0       39.0     1445.0       38.0      336.2       12.8  
    1.583      4.442      48.61      32.99     304.33      69.32     -42.89     530.13     11.378      9.812     2036.0       61.0     1675.0       64.0      410.2       19.2  
    1.630      4.442      48.61      32.99     330.87      69.49     -42.18     574.20     11.289      9.891     2283.0       99.0     1661.0       93.0      514.6       28.8  
    1.678      4.442      48.61      32.99     357.60      69.65     -41.47     618.27     11.216      9.968     2326.0      145.0     1697.0      136.0      509.6       41.1  
    1.726      4.442      48.61      32.99     384.51      69.81     -40.74     662.34     11.122     10.036     2128.0      203.0     1683.0      197.0      430.1       58.2  
    1.775      4.442      48.61      32.99     411.61      69.96     -40.02     706.41     11.096     10.048     2349.0      249.0     1918.0      248.0      447.6       66.3  
    1.847      4.442      48.61      32.99     451.92      70.18     -38.93     771.46     11.076     10.128     2576.0      312.0     1439.0      226.0      510.7       77.5  
    1.920      4.442      48.61      32.99     492.61      70.39     -37.84     836.52     11.051     10.244     3100.0      512.0     1558.0      329.0      573.1      111.9  
    1.993      4.442      48.61      32.99     533.67      70.59     -36.74     901.57     11.099     10.270     2956.0      445.0     1261.0      247.0      445.1       96.2  
    2.067      4.442      48.61      32.99     575.09      70.78     -35.63     966.63     10.426     10.652      777.0     2560.0     2170.0     3053.0      372.9      435.0  
    2.141      4.442      48.61      32.99     616.88      70.96     -34.52    1031.68     10.192     10.941      827.0     8065.0     1759.0     7359.0      157.9     1183.0  
    2.216      4.442      48.61      32.99     659.01      71.14     -33.39    1096.74     10.359     10.804      814.0     4129.0     1870.0     4510.0      -26.1      735.6  
    2.291      4.442      48.61      32.99     701.50      71.30     -32.26    1161.79     10.618     10.488     1021.0      989.0      997.0     1074.0      357.5      345.1  
    2.367      4.442      48.61      32.99     744.32      71.46     -31.13    1226.85     10.544     10.699     1153.0     2418.0     1178.0     2786.0      -85.0      607.7  
    2.443      4.442      48.61      32.99     787.47      71.60     -29.99    1291.90     10.128     11.852     9999.99    9999.99    9999.99    9999.99    -134.7     4046.4  
    1.194      4.460      57.59      33.00      68.14      67.48     -48.98     123.01     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99      -0.6    10968.8  
    1.220      4.460      57.59      33.00      81.07      67.56     -48.60     146.09     9999.99    9999.99     118.0     1808.0      414.0     2179.0       -0.1       82.4  
    1.245      4.460      57.59      33.00      94.06      67.65     -48.22     169.18     10.107      9.349      292.0       22.0      123.0       38.0       28.3       11.6  
    1.271      4.460      57.59      33.00     107.11      67.73     -47.83     192.26     10.155      8.961      211.0       18.0      269.0       25.0      -25.4        9.0  
    1.297      4.460      57.59      33.00     120.21      67.81     -47.45     215.35     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.322      4.460      57.59      33.00     133.37      67.89     -47.06     238.43     10.036      9.737      423.0      398.0     1146.0      444.0      209.8       61.8  
    1.348      4.460      57.59      33.00     146.58      67.97     -46.67     261.51     10.214      9.709      519.0      303.0     1310.0      371.0      301.4       56.4  
    1.374      4.460      57.59      33.00     159.84      68.05     -46.28     284.60     10.416      9.596      588.0      161.0     1279.0      219.0      385.3       41.5  
    1.400      4.460      57.59      33.00     173.16      68.13     -45.89     307.68     10.533      9.596      637.0      133.0     1343.0      187.0      358.9       38.4  
    1.426      4.460      57.59      33.00     186.54      68.20     -45.50     330.77     10.697      9.625      673.0      111.0     1580.0      167.0      234.0       32.0  
    1.452      4.460      57.59      33.00     199.97      68.28     -45.11     353.85     11.045      9.451     1203.0       37.0     1173.0       43.0      301.3       14.2  
    1.503      4.460      57.59      33.00     225.76      68.41     -44.36     397.92     11.122      9.565     1621.0       50.0     1259.0       50.0      253.7       17.1  
    1.553      4.460      57.59      33.00     251.73      68.55     -43.60     441.99     11.091      9.685     2029.0       87.0     1364.0       75.0      320.9       25.8  
    1.603      4.460      57.59      33.00     277.90      68.68     -42.85     486.06     11.029      9.800     2090.0      143.0     1594.0      134.0      424.7       40.6  
    1.654      4.460      57.59      33.00     304.25      68.80     -42.09     530.13     11.130      9.866     2512.0      148.0     1544.0      119.0      488.2       38.9  
    1.705      4.460      57.59      33.00     330.79      68.92     -41.33     574.20     11.122      9.918     2346.0      160.0     1488.0      132.0      487.9       43.6  
    1.756      4.460      57.59      33.00     357.51      69.04     -40.56     618.27     10.990     10.017     2058.0      264.0     1710.0      258.0      588.6       73.1  
    1.807      4.460      57.59      33.00     384.42      69.15     -39.79     662.34     10.465     10.372      770.0     1250.0     2231.0     1542.0      159.8      219.3  
    1.858      4.460      57.59      33.00     411.51      69.26     -39.03     706.41     10.466     10.402      771.0     1386.0     2498.0     1716.0      298.2      216.9  
    1.934      4.460      57.59      33.00     451.81      69.41     -37.89     771.46     10.381     10.548      772.0     2256.0     2375.0     2584.0      204.3      336.1  
    2.010      4.460      57.59      33.00     492.49      69.55     -36.75     836.52     10.343     10.731      775.0     3881.0     2795.0     4287.0       36.8      475.7  
    2.086      4.460      57.59      33.00     533.54      69.69     -35.61     901.57     10.288     10.816      781.0     5142.0     2463.0     5335.0       28.0      655.9  
    2.162      4.460      57.59      33.00     574.96      69.81     -34.47     966.63     10.127     11.095      785.0    13266.0     2247.0    11722.0     -618.1     1409.4  
    2.238      4.460      57.59      33.00     616.74      69.93     -33.33    1031.68      9.932     11.295     9999.99    9999.99    1420.0    21027.0     -176.5     3443.2  
    2.313      4.460      57.59      33.00     658.86      70.03     -32.20    1096.74     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    2.389      4.460      57.59      33.00     701.34      70.13     -31.06    1161.79      9.977     11.420     9999.99    9999.99    1390.0    27727.0       22.2     6026.8  
    2.465      4.460      57.59      33.00     744.15      70.22     -29.93    1226.85      9.001     12.503     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    2.540      4.460      57.59      33.00     787.30      70.31     -28.80    1291.90     10.267     11.348      873.0    20818.0     2982.0    23998.0    -1417.1     2228.1  
    1.223      4.477      66.56      33.00      68.11      67.35     -48.82     123.01     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.250      4.477      66.56      33.00      81.04      67.41     -48.41     146.09      9.059      9.882      118.0     1391.0      541.0     1233.0        5.5       41.1  
    1.277      4.477      66.56      33.00      94.02      67.47     -48.00     169.18      9.758      9.389      127.0      110.0      356.0      129.0       16.5       12.7  
    1.305      4.477      66.56      33.00     107.06      67.53     -47.59     192.26     10.107      8.990      212.0       23.0      305.0       33.0       15.7       10.4  
    1.332      4.477      66.56      33.00     120.16      67.58     -47.18     215.35     10.189      9.166      323.0       47.0      506.0       64.0      144.9       17.0  
    1.360      4.477      66.56      33.00     133.31      67.64     -46.76     238.43     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.387      4.477      66.56      33.00     146.51      67.70     -46.35     261.51     10.436      9.395      521.0       76.0      886.0      109.0      545.6       25.3  
    1.415      4.477      66.56      33.00     159.77      67.75     -45.94     284.60     10.368      9.606      587.0      177.0     1184.0      232.0      500.8       46.6  
    1.442      4.477      66.56      33.00     173.09      67.80     -45.53     307.68     10.360      9.787      637.0      319.0     1554.0      398.0      306.2       68.2  
    1.470      4.477      66.56      33.00     186.46      67.85     -45.11     330.77     10.491      9.739      672.0      223.0     1568.0      301.0      221.4       56.4  
    1.497      4.477      66.56      33.00     199.89      67.90     -44.70     353.85     10.889      9.480     1283.0       59.0     1097.0       62.0      306.1       21.5  
    1.550      4.477      66.56      33.00     225.66      67.99     -43.91     397.92     10.928      9.592     1524.0       83.0     1259.0       83.0      408.4       27.5  
    1.602      4.477      66.56      33.00     251.63      68.08     -43.12     441.99     10.473     10.041      747.0      573.0     2335.0      725.0      424.4       97.0  
    1.655      4.477      66.56      33.00     277.78      68.16     -42.34     486.06     10.859      9.867     1731.0      233.0     1797.0      260.0      539.9       63.3  
    1.708      4.477      66.56      33.00     304.13      68.24     -41.55     530.13     11.043      9.892     2133.0      183.0     1900.0      196.0      738.8       50.6  
    1.760      4.477      66.56      33.00     330.65      68.32     -40.76     574.20     11.070      9.969     2465.0      228.0     1900.0      221.0      754.0       59.7  
    1.812      4.477      66.56      33.00     357.37      68.39     -39.98     618.27     10.952     10.155     2064.0      498.0     2816.0      767.0      870.4      112.3  
    1.865      4.477      66.56      33.00     384.26      68.45     -39.19     662.34     10.563     10.303      770.0      891.0     2346.0     1193.0      362.9      164.3  
    1.917      4.477      66.56      33.00     411.34      68.51     -38.41     706.41     10.508     10.382      773.0     1248.0     2651.0     1604.0      339.8      193.0  
    1.993      4.477      66.56      33.00     451.63      68.60     -37.26     771.46     10.376     10.646      770.0     2985.0     2778.0     3564.0      733.9      374.5  
    2.070      4.477      66.56      33.00     492.29      68.67     -36.12     836.52      9.958     11.161      821.0    22414.0     1861.0    15434.0      -78.6     1996.9  
    2.146      4.477      66.56      33.00     533.33      68.74     -34.98     901.57     10.286     10.825      792.0     5329.0     2447.0     5470.0     -120.8      680.1  
    2.221      4.477      66.56      33.00     574.74      68.79     -33.85     966.63      9.854     11.283     9999.99    9999.99    1138.0    21026.0      199.0     3953.8  
    2.296      4.477      66.56      33.00     616.50      68.84     -32.72    1031.68     10.038     10.909      862.0     9295.0      817.0     6617.0      285.6     1952.8  
    2.370      4.477      66.56      33.00     658.61      68.88     -31.61    1096.74      9.916     11.459     9999.99    9999.99     986.0    32088.0      169.2     6630.3  
    2.444      4.477      66.56      33.00     701.07      68.92     -30.50    1161.79     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    2.517      4.477      66.56      33.00     743.88      68.94     -29.41    1226.85     10.479     10.541      783.0     1205.0      779.0     1269.0      406.8      466.3  
    2.589      4.477      66.56      33.00     787.01      68.96     -28.33    1291.90     10.455     11.778     9999.99    9999.99    2765.0    16561.0     3085.0    13660.5  
    1.247      4.495      75.53      33.01      68.07      67.21     -48.71     123.01     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.276      4.495      75.53      33.01      80.99      67.25     -48.29     146.09      9.000      9.732      118.0     1103.0      506.0     1427.0       14.5       56.4  
    1.304      4.495      75.53      33.01      93.97      67.28     -47.86     169.18      9.876      9.313      207.0       73.0      269.0       91.0       27.5       13.3  
    1.332      4.495      75.53      33.01     107.01      67.31     -47.43     192.26     10.099      8.987      211.0       22.0      275.0       31.0       30.6       10.5  
    1.361      4.495      75.53      33.01     120.10      67.35     -47.01     215.35      9.964      9.474      292.0      178.0      751.0      212.0       94.2       36.2  
    1.389      4.495      75.53      33.01     133.24      67.38     -46.58     238.43     10.243      9.508      427.0      152.0     1122.0      205.0      383.0       31.2  
    1.418      4.495      75.53      33.01     146.44      67.40     -46.15     261.51     10.173      9.766      517.0      377.0     1330.0      445.0      275.6       65.6  
    1.446      4.495      75.53      33.01     159.70      67.43     -45.73     284.60     10.255      9.830      586.0      419.0     1561.0      498.0      296.8       75.1  
    1.474      4.495      75.53      33.01     173.00      67.46     -45.31     307.68     10.327      9.829      636.0      378.0     1577.0      458.0      249.4       76.8  
    1.502      4.495      75.53      33.01     186.37      67.48     -44.88     330.77     10.242      9.996      672.0      688.0     1588.0      749.0      249.8      127.6  
    1.530      4.495      75.53      33.01     199.79      67.51     -44.46     353.85     10.349      9.874      697.0      443.0     1811.0      516.0      258.1       81.6  
    1.584      4.495      75.53      33.01     225.55      67.55     -43.66     397.92     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.637      4.495      75.53      33.01     251.51      67.59     -42.86     441.99     10.358     10.120      745.0      834.0     2093.0      950.0      225.7      137.2  
    1.690      4.495      75.53      33.01     277.65      67.63     -42.06     486.06     10.542     10.077      756.0      553.0     2397.0      732.0      298.4       98.1  
    1.743      4.495      75.53      33.01     303.98      67.66     -41.27     530.13     10.977      9.934     2232.0      250.0     1912.0      251.0      523.0       64.7  
    1.796      4.495      75.53      33.01     330.50      67.68     -40.48     574.20     11.033     10.012     2710.0      303.0     1934.0      265.0      447.2       72.6  
    1.848      4.495      75.53      33.01     357.20      67.70     -39.70     618.27     10.503     10.321      765.0     1062.0     2456.0     1354.0       51.2      178.1  
    1.900      4.495      75.53      33.01     384.08      67.72     -38.92     662.34     11.018     10.088     3034.0      343.0      768.0      128.0      241.1       61.9  
    1.951      4.495      75.53      33.01     411.15      67.74     -38.15     706.41     10.348     10.529      775.0     2344.0     2492.0     2596.0      -47.3      321.2  
    2.027      4.495      75.53      33.01     451.42      67.75     -37.02     771.46     10.266     10.764      771.0     4808.0     2722.0     4929.0     -105.7      544.2  
    2.101      4.495      75.53      33.01     492.07      67.76     -35.90     836.52      9.895     11.475     9999.99    9999.99    9999.99    9999.99     -79.9     3380.6  
    2.175      4.495      75.53      33.01     533.10      67.76     -34.79     901.57      9.525     11.899     9999.99    9999.99    9999.99    9999.99     -17.4    31688.9  
    2.248      4.495      75.53      33.01     574.48      67.75     -33.70     966.63      9.697     11.806     9999.99    9999.99    9999.99    9999.99     -20.2    15532.3  
    2.320      4.495      75.53      33.01     616.23      67.74     -32.62    1031.68     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    2.391      4.495      75.53      33.01     658.33      67.71     -31.56    1096.74     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    -172.5     4061.8  
    2.461      4.495      75.53      33.01     700.78      67.69     -30.51    1161.79      9.492     12.221     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    2.530      4.495      75.53      33.01     743.56      67.65     -29.47    1226.85     9999.99    9999.99    1511.0     9611.0      782.0     3170.0      132.3      436.3  
    2.598      4.495      75.53      33.01     786.68      67.61     -28.46    1291.90     9999.99    9999.99    1280.0    20568.0      774.0     7094.0     -178.3      171.6  
    1.268      4.512      84.50      33.01      68.04      67.07     -48.66     123.01     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.297      4.512      84.50      33.01      80.95      67.08     -48.23     146.09     9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99    9999.99 
    1.325      4.512      84.50      33.01      93.92      67.09     -47.80     169.18      9.922      9.282      213.0       70.0      323.0       87.0       57.0       12.0  
    1.354      4.512      84.50      33.01     106.95      67.09     -47.36     192.26     10.126      8.982      209.0       22.0      317.0       32.0       47.9        9.8  
    1.383      4.512      84.50      33.01     120.03      67.10     -46.94     215.35     10.135      9.245      291.0       68.0      632.0       93.0      151.1       19.3  
    1.411      4.512      84.50      33.01     133.17      67.10     -46.51     238.43     10.105      9.598      421.0      243.0     1046.0      295.0      226.5       46.1  
    1.440      4.512      84.50      33.01     146.36      67.11     -46.08     261.51     10.156      9.761      517.0      382.0     1286.0      444.0      244.6       67.1  
    1.468      4.512      84.50      33.01     159.61      67.11     -45.66     284.60     10.128      9.916      585.0      639.0     1368.0      675.0      209.4      108.8  
    1.496      4.512      84.50      33.01     172.91      67.11     -45.23     307.68     10.247      9.927      635.0      568.0     1654.0      640.0      167.3       99.9  
    1.524      4.512      84.50      33.01     186.27      67.11     -44.81     330.77     10.355      9.905      670.0      456.0     1764.0      549.0      199.6       88.5  
    1.552      4.512      84.50      33.01     199.68      67.11     -44.39     353.85     10.456      9.887      696.0      371.0     1875.0      478.0      225.2       77.6  
    1.580      4.512      84.50      33.01     213.15      67.10     -43.97     376.93     10.732      9.602     1081.0      116.0     1445.0      145.0      381.5       36.2  
    1.633      4.512      84.50      33.01     239.00      67.10     -43.18     421.00     10.597      9.896      737.0      325.0     2411.0      451.0      352.5       60.0  
    1.686      4.512      84.50      33.01     265.04      67.08     -42.39     465.07     10.525     10.020      750.0      491.0     2297.0      641.0      176.2       89.3  
    1.738      4.512      84.50      33.01     291.27      67.07     -41.61     509.14     10.437     10.211      758.0      926.0     2430.0     1124.0      139.3      146.3  
