Year	Month	Day	Hour	Minute	Second	   ALT(km)	 LAT	    LON
2012	09	27	00	46	00	   19939.5	  -9.7	      148.9
2012	09	27	00	51	00	   18970.7	  -9.8	      150.8
2012	09	27	00	56	00	   17964.0	  -9.9	      153.1
2012	09	27	01	01	00	   16918.9	  -9.9	      155.8
2012	09	27	01	06	00	   15835.6	  -9.9	      159.0
2012	09	27	01	11	00	   14715.5	  -9.8	      162.8
2012	09	27	01	16	00	   13562.3	  -9.7	      167.6
2012	09	27	01	21	00	   12383.5	  -9.3	      173.4
2012	09	27	01	26	00	   11193.6	  -8.7	     -179.3
2012	09	27	01	31	00	   10019.5	  -7.7	     -170.0
2012	09	27	01	36	00	    8909.9	  -6.0	     -158.1
2012	09	27	01	41	00	    7947.8	  -3.5	     -142.8
2012	09	27	01	46	00	    7259.0	  -0.0	     -123.8
2012	09	27	01	51	00	    6984.8	   3.9	     -101.9
2012	09	27	01	56	00	    7198.5	   7.2	      -79.6
2012	09	27	02	01	00	    7842.1	   9.2	      -59.7
2012	09	27	02	06	00	    8777.2	   9.9	      -43.5
2012	09	27	02	11	00	    9873.6	   9.8	      -31.0
2012	09	27	02	16	00	   11042.8	   9.3	      -21.3
2012	09	27	02	21	00	   12232.5	   8.7	      -13.8
2012	09	27	02	26	00	   13413.7	   8.1	       -7.8
2012	09	27	02	31	00	   14570.7	   7.4	       -3.0
2012	09	27	02	36	00	   15695.3	   6.8	        0.9
2012	09	27	02	41	00	   16783.4	   6.2	        4.1
2012	09	27	02	46	00	   17833.4	   5.7	        6.7
2012	09	27	02	51	00	   18845.0	   5.2	        8.9
2012	09	27	02	56	00	   19818.5	   4.7	       10.8
2012	09	27	03	01	00	   20754.9	   4.3	       12.4
2012	09	27	03	06	00	   21655.1	   3.8	       13.7
2012	09	27	03	11	00	   22520.3	   3.5	       14.9
2012	09	27	03	16	00	   23351.7	   3.1	       15.8
2012	09	27	03	21	00	   24150.4	   2.8	       16.6
2012	09	27	03	26	00	   24917.5	   2.4	       17.3
2012	09	27	03	31	00	   25654.0	   2.1	       17.9
2012	09	27	03	36	00	   26361.0	   1.8	       18.3
2012	09	27	03	41	00	   27039.4	   1.5	       18.7
2012	09	27	03	46	00	   27690.0	   1.3	       19.0
2012	09	27	03	51	00	   28313.7	   1.0	       19.2
2012	09	27	03	56	00	   28911.1	   0.8	       19.4
2012	09	27	04	01	00	   29483.1	   0.5	       19.5
2012	09	27	04	06	00	   30030.3	   0.3	       19.5
2012	09	27	04	11	00	   30553.3	   0.1	       19.6
2012	09	27	04	16	00	   31052.6	  -0.1	       19.5
2012	09	27	04	21	00	   31528.7	  -0.3	       19.5
2012	09	27	04	26	00	   31982.2	  -0.5	       19.4
2012	09	27	04	31	00	   32413.5	  -0.7	       19.2
2012	09	27	04	36	00	   32823.1	  -0.9	       19.1
2012	09	27	04	41	00	   33211.3	  -1.1	       18.9
2012	09	27	04	46	00	   33578.4	  -1.3	       18.6
2012	09	27	04	51	00	   33924.9	  -1.5	       18.4
2012	09	27	04	56	00	   34250.9	  -1.6	       18.2
2012	09	27	05	01	00	   34556.9	  -1.8	       17.9
2012	09	27	05	06	00	   34843.1	  -2.0	       17.6
2012	09	27	05	11	00	   35109.6	  -2.1	       17.3
2012	09	27	05	16	00	   35356.8	  -2.3	       17.0
2012	09	27	05	21	00	   35584.9	  -2.4	       16.6
2012	09	27	05	26	00	   35793.9	  -2.6	       16.3
2012	09	27	05	31	00	   35984.2	  -2.8	       15.9
2012	09	27	05	36	00	   36155.8	  -2.9	       15.6
2012	09	27	05	41	00	   36308.8	  -3.1	       15.2
2012	09	27	05	46	00	   36443.5	  -3.2	       14.8
2012	09	27	05	51	00	   36559.8	  -3.3	       14.5
2012	09	27	05	56	00	   36658.0	  -3.5	       14.1
2012	09	27	06	01	00	   36738.0	  -3.6	       13.7
2012	09	27	06	06	00	   36799.9	  -3.8	       13.3
2012	09	27	06	11	00	   36843.8	  -3.9	       12.9
2012	09	27	06	16	00	   36869.6	  -4.0	       12.5
2012	09	27	06	21	00	   36877.5	  -4.2	       12.1
2012	09	27	06	26	00	   36867.4	  -4.3	       11.7
2012	09	27	06	31	00	   36839.4	  -4.4	       11.3
2012	09	27	06	36	00	   36793.3	  -4.6	       10.9
2012	09	27	06	41	00	   36729.2	  -4.7	       10.5
2012	09	27	06	46	00	   36647.0	  -4.8	       10.1
2012	09	27	06	51	00	   36546.6	  -5.0	        9.8
2012	09	27	06	56	00	   36428.1	  -5.1	        9.4
2012	09	27	07	01	00	   36291.2	  -5.2	        9.0
2012	09	27	07	06	00	   36135.9	  -5.4	        8.6
2012	09	27	07	11	00	   35962.0	  -5.5	        8.3
2012	09	27	07	16	00	   35769.5	  -5.6	        7.9
2012	09	27	07	21	00	   35558.1	  -5.8	        7.6
2012	09	27	07	26	00	   35327.8	  -5.9	        7.3
2012	09	27	07	31	00	   35078.2	  -6.0	        7.0
2012	09	27	07	36	00	   34809.3	  -6.2	        6.7
2012	09	27	07	41	00	   34520.7	  -6.3	        6.4
2012	09	27	07	46	00	   34212.3	  -6.4	        6.2
2012	09	27	07	51	00	   33883.8	  -6.6	        5.9
2012	09	27	07	56	00	   33534.8	  -6.7	        5.7
2012	09	27	08	01	00	   33165.2	  -6.8	        5.5
2012	09	27	08	06	00	   32774.4	  -7.0	        5.3
2012	09	27	08	11	00	   32362.3	  -7.1	        5.2
2012	09	27	08	16	00	   31928.3	  -7.2	        5.1
2012	09	27	08	21	00	   31472.0	  -7.4	        5.0
2012	09	27	08	26	00	   30993.1	  -7.5	        4.9
2012	09	27	08	31	00	   30491.0	  -7.6	        4.9
2012	09	27	08	36	00	   29965.1	  -7.8	        5.0
2012	09	27	08	41	00	   29415.0	  -7.9	        5.1
2012	09	27	08	46	00	   28840.0	  -8.1	        5.2
2012	09	27	08	51	00	   28239.4	  -8.2	        5.4
2012	09	27	08	56	00	   27612.5	  -8.4	        5.7
2012	09	27	09	01	00	   26958.6	  -8.5	        6.0
2012	09	27	09	06	00	   26276.8	  -8.6	        6.4
2012	09	27	09	11	00	   25566.3	  -8.8	        6.9
2012	09	27	09	16	00	   24826.1	  -8.9	        7.5
2012	09	27	09	21	00	   24055.3	  -9.1	        8.3
2012	09	27	09	26	00	   23252.7	  -9.2	        9.2
2012	09	27	09	31	00	   22417.3	  -9.4	       10.2
2012	09	27	09	36	00	   21548.0	  -9.5	       11.4
2012	09	27	09	41	00	   20643.5	  -9.6	       12.8
2012	09	27	09	46	00	   19702.7	  -9.7	       14.5
2012	09	27	09	51	00	   18724.6	  -9.8	       16.5
2012	09	27	09	56	00	   17708.5	  -9.9	       18.8
2012	09	27	10	01	00	   16653.9	  -9.9	       21.6
2012	09	27	10	06	00	   15561.3	  -9.9	       25.0
2012	09	27	10	11	00	   14432.6	  -9.8	       29.0
2012	09	27	10	16	00	   13272.2	  -9.6	       34.0
2012	09	27	10	21	00	   12089.0	  -9.2	       40.2
2012	09	27	10	26	00	   10900.0	  -8.4	       47.9
2012	09	27	10	31	00	    9736.4	  -7.3	       57.8
2012	09	27	10	36	00	    8654.0	  -5.4	       70.5
2012	09	27	10	41	00	    7746.6	  -2.7	       86.7
2012	09	27	10	46	00	    7148.3	   1.0	      106.6
2012	09	27	10	51	00	    6992.9	   4.9	      128.8
2012	09	27	10	56	00	    7323.2	   7.9	      150.8
2012	09	27	11	01	00	    8052.6	   9.5	      169.8
2012	09	27	11	06	00	    9038.2	   9.9	     -175.0
2012	09	27	11	11	00	   10159.1	   9.7	     -163.3
2012	09	27	11	16	00	   11337.0	   9.2	     -154.2
2012	09	27	11	21	00	   12526.5	   8.5	     -147.1
2012	09	27	11	26	00	   13702.8	   7.9	     -141.4
2012	09	27	11	31	00	   14852.3	   7.2	     -136.9
2012	09	27	11	36	00	   15968.0	   6.6	     -133.2
2012	09	27	11	41	00	   17046.7	   6.0	     -130.1
2012	09	27	11	46	00	   18087.2	   5.5	     -127.6
2012	09	27	11	51	00	   19089.2	   5.0	     -125.5
2012	09	27	11	56	00	   20053.5	   4.5	     -123.7
2012	09	27	12	01	00	   20980.8	   4.1	     -122.1
2012	09	27	12	06	00	   21872.2	   3.7	     -120.9
2012	09	27	12	11	00	   22728.9	   3.3	     -119.8
2012	09	27	12	16	00	   23552.1	   3.0	     -118.9
2012	09	27	12	21	00	   24342.8	   2.6	     -118.1
2012	09	27	12	26	00	   25102.2	   2.3	     -117.4
2012	09	27	12	31	00	   25831.3	   2.0	     -116.9
2012	09	27	12	36	00	   26531.1	   1.7	     -116.5
2012	09	27	12	41	00	   27202.5	   1.4	     -116.1
2012	09	27	12	46	00	   27846.4	   1.2	     -115.8
2012	09	27	12	51	00	   28463.5	   0.9	     -115.6
2012	09	27	12	56	00	   29054.6	   0.7	     -115.5
2012	09	27	13	01	00	   29620.4	   0.4	     -115.4
2012	09	27	13	06	00	   30161.5	   0.2	     -115.3
2012	09	27	13	11	00	   30678.5	  -0.0	     -115.3
2012	09	27	13	16	00	   31172.0	  -0.2	     -115.4
2012	09	27	13	21	00	   31642.5	  -0.4	     -115.5
2012	09	27	13	26	00	   32090.5	  -0.6	     -115.6
2012	09	27	13	31	00	   32516.4	  -0.8	     -115.7
2012	09	27	13	36	00	   32920.6	  -1.0	     -115.9
2012	09	27	13	41	00	   33303.5	  -1.2	     -116.1
2012	09	27	13	46	00	   33665.5	  -1.4	     -116.3
2012	09	27	13	51	00	   34006.9	  -1.6	     -116.6
2012	09	27	13	56	00	   34328.0	  -1.7	     -116.8
2012	09	27	14	01	00	   34629.0	  -1.9	     -117.1
2012	09	27	14	06	00	   34910.3	  -2.1	     -117.4
2012	09	27	14	11	00	   35172.0	  -2.2	     -117.7
2012	09	27	14	16	00	   35414.5	  -2.4	     -118.0
2012	09	27	14	21	00	   35637.8	  -2.5	     -118.3
2012	09	27	14	26	00	   35842.2	  -2.7	     -118.7
2012	09	27	14	31	00	   36027.8	  -2.8	     -119.0
2012	09	27	14	36	00	   36194.8	  -3.0	     -119.4
2012	09	27	14	41	00	   36343.3	  -3.1	     -119.8
2012	09	27	14	46	00	   36473.4	  -3.3	     -120.2
2012	09	27	14	51	00	   36585.2	  -3.4	     -120.5
2012	09	27	14	56	00	   36678.8	  -3.6	     -120.9
2012	09	27	15	01	00	   36754.3	  -3.7	     -121.3
2012	09	27	15	06	00	   36811.8	  -3.9	     -121.7
2012	09	27	15	11	00	   36851.2	  -4.0	     -122.1
2012	09	27	15	16	00	   36872.6	  -4.1	     -122.5
2012	09	27	15	21	00	   36876.1	  -4.3	     -122.9
2012	09	27	15	26	00	   36861.5	  -4.4	     -123.3
2012	09	27	15	31	00	   36829.0	  -4.5	     -123.7
2012	09	27	15	36	00	   36778.5	  -4.7	     -124.1
2012	09	27	15	41	00	   36709.9	  -4.8	     -124.5
2012	09	27	15	46	00	   36623.2	  -4.9	     -124.9
2012	09	27	15	51	00	   36518.3	  -5.1	     -125.2
2012	09	27	15	56	00	   36395.2	  -5.2	     -125.6
2012	09	27	16	01	00	   36253.8	  -5.3	     -126.0
2012	09	27	16	06	00	   36093.9	  -5.4	     -126.3
2012	09	27	16	11	00	   35915.4	  -5.6	     -126.7
2012	09	27	16	16	00	   35718.3	  -5.7	     -127.0
2012	09	27	16	21	00	   35502.2	  -5.8	     -127.4
2012	09	27	16	26	00	   35267.1	  -6.0	     -127.7
2012	09	27	16	31	00	   35012.8	  -6.1	     -128.0
2012	09	27	16	36	00	   34739.0	  -6.2	     -128.3
2012	09	27	16	41	00	   34445.6	  -6.4	     -128.5
2012	09	27	16	46	00	   34132.2	  -6.5	     -128.8
2012	09	27	16	51	00	   33798.6	  -6.6	     -129.0
2012	09	27	16	56	00	   33444.6	  -6.8	     -129.3
2012	09	27	17	01	00	   33069.7	  -6.9	     -129.4
2012	09	27	17	06	00	   32673.7	  -7.0	     -129.6
2012	09	27	17	11	00	   32256.2	  -7.2	     -129.7
2012	09	27	17	16	00	   31816.7	  -7.3	     -129.9
2012	09	27	17	21	00	   31354.9	  -7.4	     -129.9
2012	09	27	17	26	00	   30870.3	  -7.6	     -130.0
2012	09	27	17	31	00	   30362.4	  -7.7	     -130.0
2012	09	27	17	36	00	   29830.5	  -7.9	     -129.9
2012	09	27	17	41	00	   29274.3	  -8.0	     -129.8
2012	09	27	17	46	00	   28693.0	  -8.1	     -129.7
2012	09	27	17	51	00	   28086.0	  -8.3	     -129.4
2012	09	27	17	56	00	   27452.5	  -8.4	     -129.2
2012	09	27	18	01	00	   26791.7	  -8.6	     -128.8
2012	09	27	18	06	00	   26102.9	  -8.7	     -128.4
2012	09	27	18	11	00	   25385.2	  -8.9	     -127.8
2012	09	27	18	16	00	   24637.5	  -9.0	     -127.2
2012	09	27	18	21	00	   23858.9	  -9.1	     -126.4
2012	09	27	18	26	00	   23048.4	  -9.3	     -125.5
2012	09	27	18	31	00	   22204.7	  -9.4	     -124.4
2012	09	27	18	36	00	   21326.7	  -9.5	     -123.2
2012	09	27	18	41	00	   20413.4	  -9.7	     -121.7
2012	09	27	18	46	00	   19463.5	  -9.8	     -119.9
2012	09	27	18	51	00	   18476.1	  -9.9	     -117.9
2012	09	27	18	56	00	   17450.4	  -9.9	     -115.4
2012	09	27	19	01	00	   16386.4	  -9.9	     -112.5
2012	09	27	19	06	00	   15284.6	  -9.9	     -109.0
2012	09	27	19	11	00	   14147.6	  -9.7	     -104.7
2012	09	27	19	16	00	   12980.6	  -9.5	      -99.5
2012	09	27	19	21	00	   11794.0	  -9.0	      -93.0
2012	09	27	19	26	00	   10607.8	  -8.2	      -84.8
2012	09	27	19	31	00	    9458.0	  -6.9	      -74.2
2012	09	27	19	36	00	    8408.7	  -4.8	      -60.7
2012	09	27	19	41	00	    7564.3	  -1.8	      -43.6
2012	09	27	19	46	00	    7065.2	   2.0	      -22.9
2012	09	27	19	51	00	    7031.6	   5.8	       -0.5
2012	09	27	19	56	00	    7472.7	   8.4	       20.9
2012	09	27	20	01	00	    8278.7	   9.7	       39.0
2012	09	27	20	06	00	    9307.3	   9.9	       53.3
2012	09	27	20	11	00	   10448.0	   9.6	       64.3
2012	09	27	20	16	00	   11631.9	   9.0	       72.9
2012	09	27	20	21	00	   12819.8	   8.3	       79.6
2012	09	27	20	26	00	   13990.3	   7.7	       84.9
2012	09	27	20	31	00	   15131.9	   7.0	       89.2
2012	09	27	20	36	00	   16238.6	   6.4	       92.7
2012	09	27	20	41	00	   17307.9	   5.9	       95.6
2012	09	27	20	46	00	   18338.7	   5.3	       98.1
2012	09	27	20	51	00	   19331.3	   4.8	      100.1
2012	09	27	20	56	00	   20286.3	   4.4	      101.8
2012	09	27	21	01	00	   21204.5	   3.9	      103.3
2012	09	27	21	06	00	   22087.2	   3.5	      104.5
2012	09	27	21	11	00	   22935.5	   3.2	      105.6
2012	09	27	21	16	00	   23750.5	   2.8	      106.4
2012	09	27	21	21	00	   24533.4	   2.5	      107.2
2012	09	27	21	26	00	   25285.2	   2.2	      107.8
2012	09	27	21	31	00	   26006.9	   1.9	      108.3
2012	09	27	21	36	00	   26699.6	   1.6	      108.7
2012	09	27	21	41	00	   27364.1	   1.3	      109.1
2012	09	27	21	46	00	   28001.2	   1.0	      109.3
2012	09	27	21	51	00	   28611.8	   0.8	      109.5
2012	09	27	21	56	00	   29196.6	   0.5	      109.6
2012	09	27	22	01	00	   29756.2	   0.3	      109.7
2012	09	27	22	06	00	   30291.3	   0.1	      109.8
2012	09	27	22	11	00	   30802.4	  -0.1	      109.7
2012	09	27	22	16	00	   31290.2	  -0.3	      109.7
2012	09	27	22	21	00	   31755.0	  -0.6	      109.6
2012	09	27	22	26	00	   32197.5	  -0.7	      109.5
2012	09	27	22	31	00	   32618.0	  -0.9	      109.3
2012	09	27	22	36	00	   33016.9	  -1.1	      109.2
2012	09	27	22	41	00	   33394.6	  -1.3	      109.0
2012	09	27	22	46	00	   33751.4	  -1.5	      108.7
2012	09	27	22	51	00	   34087.7	  -1.7	      108.5
2012	09	27	22	56	00	   34403.8	  -1.8	      108.2
2012	09	27	23	01	00	   34699.9	  -2.0	      107.9
2012	09	27	23	06	00	   34976.3	  -2.2	      107.6
2012	09	27	23	11	00	   35233.3	  -2.3	      107.3
2012	09	27	23	16	00	   35471.0	  -2.5	      107.0
2012	09	27	23	21	00	   35689.6	  -2.6	      106.7
2012	09	27	23	26	00	   35889.3	  -2.8	      106.3
2012	09	27	23	31	00	   36070.3	  -2.9	      106.0
2012	09	27	23	36	00	   36232.6	  -3.1	      105.6
2012	09	27	23	41	00	   36376.6	  -3.2	      105.2
2012	09	27	23	46	00	   36502.1	  -3.4	      104.8
2012	09	27	23	51	00	   36609.4	  -3.5	      104.5
2012	09	27	23	56	00	   36698.6	  -3.7	      104.1
2012	09	28	00	01	00	   36769.6	  -3.8	      103.7
2012	09	28	00	06	00	   36822.5	  -3.9	      103.3
2012	09	28	00	11	00	   36857.5	  -4.1	      102.9
2012	09	28	00	16	00	   36874.4	  -4.2	      102.5
2012	09	28	00	21	00	   36873.4	  -4.3	      102.1
2012	09	28	00	26	00	   36854.4	  -4.5	      101.7
2012	09	28	00	31	00	   36817.4	  -4.6	      101.3
2012	09	28	00	36	00	   36762.4	  -4.7	      100.9
2012	09	28	00	41	00	   36689.4	  -4.9	      100.5
2012	09	28	00	46	00	   36598.2	  -5.0	      100.2
2012	09	28	00	51	00	   36488.8	  -5.1	       99.8
2012	09	28	00	56	00	   36361.2	  -5.3	       99.4
2012	09	28	01	01	00	   36215.2	  -5.4	       99.0
2012	09	28	01	06	00	   36050.7	  -5.5	       98.7
2012	09	28	01	11	00	   35867.6	  -5.7	       98.3
2012	09	28	01	16	00	   35665.7	  -5.8	       98.0
2012	09	28	01	21	00	   35445.0	  -5.9	       97.7
2012	09	28	01	26	00	   35205.2	  -6.0	       97.3
2012	09	28	01	31	00	   34946.0	  -6.2	       97.0
2012	09	28	01	36	00	   34667.4	  -6.3	       96.8
2012	09	28	01	41	00	   34369.0	  -6.4	       96.5
2012	09	28	01	46	00	   34050.7	  -6.6	       96.2
2012	09	28	01	51	00	   33712.1	  -6.7	       96.0
2012	09	28	01	56	00	   33352.9	  -6.8	       95.8
2012	09	28	02	01	00	   32972.8	  -7.0	       95.6
2012	09	28	02	06	00	   32571.5	  -7.1	       95.5
2012	09	28	02	11	00	   32148.6	  -7.2	       95.3
2012	09	28	02	16	00	   31703.6	  -7.4	       95.2
2012	09	28	02	21	00	   31236.2	  -7.5	       95.2
2012	09	28	02	26	00	   30745.9	  -7.6	       95.1
2012	09	28	02	31	00	   30232.0	  -7.8	       95.2
2012	09	28	02	36	00	   29694.2	  -7.9	       95.2
2012	09	28	02	41	00	   29131.8	  -8.1	       95.3
2012	09	28	02	46	00	   28544.2	  -8.2	       95.5
2012	09	28	02	51	00	   27930.7	  -8.3	       95.7
2012	09	28	02	56	00	   27290.5	  -8.5	       96.0
2012	09	28	03	01	00	   26622.9	  -8.6	       96.4
2012	09	28	03	06	00	   25927.0	  -8.8	       96.9
2012	09	28	03	11	00	   25202.0	  -8.9	       97.4
2012	09	28	03	16	00	   24446.8	  -9.1	       98.1
2012	09	28	03	21	00	   23660.4	  -9.2	       98.9
2012	09	28	03	26	00	   22841.7	  -9.3	       99.9
2012	09	28	03	31	00	   21989.6	  -9.5	      101.0
2012	09	28	03	36	00	   21103.0	  -9.6	      102.3
2012	09	28	03	41	00	   20180.7	  -9.7	      103.8
2012	09	28	03	46	00	   19221.6	  -9.8	      105.7
2012	09	28	03	51	00	   18224.8	  -9.9	      107.8
2012	09	28	03	56	00	   17189.7	  -9.9	      110.4
2012	09	28	04	01	00	   16116.2	  -9.9	      113.4
2012	09	28	04	06	00	   15005.5	  -9.8	      117.1
2012	09	28	04	11	00	   13860.4	  -9.7	      121.6
2012	09	28	04	16	00	   12687.3	  -9.4	      127.1
2012	09	28	04	21	00	   11498.6	  -8.8	      134.0
2012	09	28	04	26	00	   10317.3	  -7.9	      142.7
2012	09	28	04	31	00	    9185.2	  -6.4	      153.9
2012	09	28	04	36	00	    8175.4	  -4.1	      168.3
2012	09	28	04	41	00	    7403.1	  -0.8	     -173.7
2012	09	28	04	46	00	    7011.3	   3.1	     -152.3
2012	09	28	04	51	00	    7100.1	   6.6	     -129.9
2012	09	28	04	56	00	    7644.8	   8.9	     -109.1
2012	09	28	05	01	00	    8518.6	   9.8	      -92.0
2012	09	28	05	06	00	    9583.4	   9.9	      -78.6
2012	09	28	05	11	00	   10739.7	   9.4	      -68.3
2012	09	28	05	16	00	   11927.3	   8.8	      -60.2
2012	09	28	05	21	00	   13112.3	   8.1	      -53.9
2012	09	28	05	26	00	   14276.3	   7.5	      -48.9
2012	09	28	05	31	00	   15409.6	   6.8	      -44.8
2012	09	28	05	36	00	   16507.1	   6.2	      -41.4
2012	09	28	05	41	00	   17566.9	   5.7	      -38.6
2012	09	28	05	46	00	   18588.2	   5.2	      -36.3
2012	09	28	05	51	00	   19571.3	   4.7	      -34.3
2012	09	28	05	56	00	   20517.0	   4.2	      -32.7
2012	09	28	06	01	00	   21426.4	   3.8	      -31.3
2012	09	28	06	06	00	   22300.4	   3.4	      -30.1
2012	09	28	06	11	00	   23140.3	   3.0	      -29.1
2012	09	28	06	16	00	   23947.2	   2.7	      -28.3
2012	09	28	06	21	00	   24722.2	   2.3	      -27.6
2012	09	28	06	26	00	   25466.5	   2.0	      -27.0
2012	09	28	06	31	00	   26180.9	   1.7	      -26.5
2012	09	28	06	36	00	   26866.5	   1.4	      -26.1
2012	09	28	06	41	00	   27524.1	   1.2	      -25.8
2012	09	28	06	46	00	   28154.6	   0.9	      -25.5
2012	09	28	06	51	00	   28758.7	   0.7	      -25.4
2012	09	28	06	56	00	   29337.2	   0.4	      -25.2
2012	09	28	07	01	00	   29890.6	   0.2	      -25.2
2012	09	28	07	06	00	   30419.7	  -0.0	      -25.2
2012	09	28	07	11	00	   30925.0	  -0.2	      -25.2
2012	09	28	07	16	00	   31407.0	  -0.5	      -25.2
2012	09	28	07	21	00	   31866.3	  -0.7	      -25.3
2012	09	28	07	26	00	   32303.2	  -0.9	      -25.5
2012	09	28	07	31	00	   32718.3	  -1.0	      -25.6
2012	09	28	07	36	00	   33111.9	  -1.2	      -25.8
2012	09	28	07	41	00	   33484.4	  -1.4	      -26.0
2012	09	28	07	46	00	   33836.1	  -1.6	      -26.2
2012	09	28	07	51	00	   34167.4	  -1.8	      -26.5
2012	09	28	07	56	00	   34478.5	  -1.9	      -26.8
2012	09	28	08	01	00	   34769.7	  -2.1	      -27.0
2012	09	28	08	06	00	   35041.2	  -2.3	      -27.3
2012	09	28	08	11	00	   35293.4	  -2.4	      -27.7
2012	09	28	08	16	00	   35526.3	  -2.6	      -28.0
2012	09	28	08	21	00	   35740.2	  -2.7	      -28.3
2012	09	28	08	26	00	   35935.3	  -2.9	      -28.7
2012	09	28	08	31	00	   36111.6	  -3.0	      -29.0
2012	09	28	08	36	00	   36269.4	  -3.2	      -29.4
2012	09	28	08	41	00	   36408.8	  -3.3	      -29.8
2012	09	28	08	46	00	   36529.8	  -3.5	      -30.1
2012	09	28	08	51	00	   36632.6	  -3.6	      -30.5
2012	09	28	08	56	00	   36717.2	  -3.7	      -30.9
2012	09	28	09	01	00	   36783.7	  -3.9	      -31.3
2012	09	28	09	06	00	   36832.2	  -4.0	      -31.7
2012	09	28	09	11	00	   36862.7	  -4.2	      -32.1
2012	09	28	09	16	00	   36875.2	  -4.3	      -32.5
2012	09	28	09	21	00	   36869.7	  -4.4	      -32.9
2012	09	28	09	26	00	   36846.3	  -4.6	      -33.3
2012	09	28	09	31	00	   36804.8	  -4.7	      -33.7
2012	09	28	09	36	00	   36745.3	  -4.8	      -34.1
2012	09	28	09	41	00	   36667.8	  -5.0	      -34.5
2012	09	28	09	46	00	   36572.1	  -5.1	      -34.8
2012	09	28	09	51	00	   36458.2	  -5.2	      -35.2
2012	09	28	09	56	00	   36326.0	  -5.4	      -35.6
2012	09	28	10	01	00	   36175.4	  -5.5	      -36.0
2012	09	28	10	06	00	   36006.3	  -5.6	      -36.3
2012	09	28	10	11	00	   35818.6	  -5.7	      -36.7
2012	09	28	10	16	00	   35612.1	  -5.9	      -37.0
2012	09	28	10	21	00	   35386.6	  -6.0	      -37.3
2012	09	28	10	26	00	   35142.0	  -6.1	      -37.6
2012	09	28	10	31	00	   34878.1	  -6.3	      -37.9
2012	09	28	10	36	00	   34594.6	  -6.4	      -38.2
2012	09	28	10	41	00	   34291.3	  -6.5	      -38.5
2012	09	28	10	46	00	   33967.9	  -6.6	      -38.7
2012	09	28	10	51	00	   33624.2	  -6.8	      -38.9
2012	09	28	10	56	00	   33259.9	  -6.9	      -39.1
2012	09	28	11	01	00	   32874.6	  -7.0	      -39.3
2012	09	28	11	06	00	   32468.0	  -7.2	      -39.5
2012	09	28	11	11	00	   32039.6	  -7.3	      -39.6
2012	09	28	11	16	00	   31589.1	  -7.4	      -39.7
2012	09	28	11	21	00	   31116.1	  -7.6	      -39.7
2012	09	28	11	26	00	   30620.0	  -7.7	      -39.7
2012	09	28	11	31	00	   30100.3	  -7.9	      -39.7
2012	09	28	11	36	00	   29556.4	  -8.0	      -39.6
2012	09	28	11	41	00	   28987.8	  -8.1	      -39.5
2012	09	28	11	46	00	   28393.9	  -8.3	      -39.3
2012	09	28	11	51	00	   27773.8	  -8.4	      -39.1
2012	09	28	11	56	00	   27126.9	  -8.6	      -38.8
2012	09	28	12	01	00	   26452.4	  -8.7	      -38.4
2012	09	28	12	06	00	   25749.3	  -8.8	      -37.9
2012	09	28	12	11	00	   25016.9	  -9.0	      -37.3
2012	09	28	12	16	00	   24254.1	  -9.1	      -36.6
2012	09	28	12	21	00	   23459.8	  -9.2	      -35.8
2012	09	28	12	26	00	   22632.9	  -9.4	      -34.8
2012	09	28	12	31	00	   21772.4	  -9.5	      -33.6
2012	09	28	12	36	00	   20877.1	  -9.6	      -32.2
2012	09	28	12	41	00	   19945.8	  -9.7	      -30.6
2012	09	28	12	46	00	   18977.4	  -9.8	      -28.7
2012	09	28	12	51	00	   17971.2	  -9.9	      -26.5
2012	09	28	12	56	00	   16926.6	  -9.9	      -23.8
2012	09	28	13	01	00	   15843.7	  -9.9	      -20.6
2012	09	28	13	06	00	   14724.1	  -9.8	      -16.8
2012	09	28	13	11	00	   13571.4	  -9.6	      -12.0
2012	09	28	13	16	00	   12393.1	  -9.2	       -6.2
2012	09	28	13	21	00	   11203.6	  -8.6	        1.1
2012	09	28	13	26	00	   10029.7	  -7.5	       10.4
2012	09	28	13	31	00	    8919.8	  -5.8	       22.3
2012	09	28	13	36	00	    7956.7	  -3.3	       37.5
2012	09	28	13	41	00	    7265.6	   0.2	       56.5
2012	09	28	13	46	00	    6987.8	   4.1	       78.4
2012	09	28	13	51	00	    7197.3	   7.4	      100.7
2012	09	28	13	56	00	    7837.3	   9.3	      120.6
2012	09	28	14	01	00	    8770.0	   9.9	      136.7
2012	09	28	14	06	00	    9865.0	   9.8	      149.3
2012	09	28	14	11	00	   11033.3	   9.3	      159.0
2012	09	28	14	16	00	   12222.6	   8.6	      166.6
2012	09	28	14	21	00	   13403.6	   7.9	      172.5
2012	09	28	14	26	00	   14560.6	   7.3	      177.3
2012	09	28	14	31	00	   15685.2	   6.6	     -178.8
2012	09	28	14	36	00	   16773.5	   6.0	     -175.6
2012	09	28	14	41	00	   17823.6	   5.5	     -172.9
2012	09	28	14	46	00	   18835.4	   5.0	     -170.7
2012	09	28	14	51	00	   19809.1	   4.5	     -168.8
2012	09	28	14	56	00	   20745.7	   4.1	     -167.2
2012	09	28	15	01	00	   21646.1	   3.6	     -165.9
2012	09	28	15	06	00	   22511.5	   3.2	     -164.8
2012	09	28	15	11	00	   23343.1	   2.9	     -163.8
