 296.00  0.22358E-05  0.67753E-11  0.62558E+03
 297.00  0.21761E-05  0.65813E-11  0.62559E+03
 298.00  0.21180E-05  0.63933E-11  0.62559E+03
 299.00  0.20617E-05  0.62109E-11  0.62560E+03
 300.00  0.20070E-05  0.60341E-11  0.62561E+03
 301.00  0.19538E-05  0.58626E-11  0.62561E+03
 302.00  0.19022E-05  0.56963E-11  0.62562E+03
 303.00  0.18520E-05  0.55350E-11  0.62562E+03
 304.00  0.18033E-05  0.53786E-11  0.62563E+03
 305.00  0.17560E-05  0.52268E-11  0.62563E+03
 306.00  0.17100E-05  0.50796E-11  0.62563E+03
 307.00  0.16653E-05  0.49367E-11  0.62564E+03
 308.00  0.16219E-05  0.47981E-11  0.62564E+03
 309.00  0.15798E-05  0.46637E-11  0.62565E+03
 310.00  0.15388E-05  0.45332E-11  0.62565E+03
 311.00  0.14989E-05  0.44066E-11  0.62565E+03
 312.00  0.14602E-05  0.42837E-11  0.62566E+03
 313.00  0.14226E-05  0.41644E-11  0.62566E+03
 314.00  0.13861E-05  0.40487E-11  0.62566E+03
 315.00  0.13506E-05  0.39363E-11  0.62566E+03
 316.00  0.13160E-05  0.38273E-11  0.62567E+03
 317.00  0.12825E-05  0.37214E-11  0.62567E+03
 318.00  0.12498E-05  0.36187E-11  0.62567E+03
 319.00  0.12181E-05  0.35189E-11  0.62567E+03
 320.00  0.11873E-05  0.34220E-11  0.62568E+03
 321.00  0.11573E-05  0.33280E-11  0.62568E+03
 322.00  0.11281E-05  0.32367E-11  0.62568E+03
 323.00  0.10998E-05  0.31480E-11  0.62568E+03
 324.00  0.10722E-05  0.30619E-11  0.62569E+03
 325.00  0.10455E-05  0.29783E-11  0.62569E+03
 326.00  0.10194E-05  0.28971E-11  0.62569E+03
 327.00  0.99406E-06  0.28182E-11  0.62569E+03
 328.00  0.96942E-06  0.27416E-11  0.62569E+03
 329.00  0.94545E-06  0.26672E-11  0.62569E+03
 330.00  0.92215E-06  0.25950E-11  0.62570E+03
 331.00  0.89948E-06  0.25248E-11  0.62570E+03
 332.00  0.87743E-06  0.24566E-11  0.62570E+03
 333.00  0.85598E-06  0.23903E-11  0.62570E+03
 334.00  0.83511E-06  0.23259E-11  0.62570E+03
 335.00  0.81481E-06  0.22634E-11  0.62570E+03
 336.00  0.79507E-06  0.22026E-11  0.62570E+03
 337.00  0.77586E-06  0.21436E-11  0.62570E+03
 338.00  0.75717E-06  0.20862E-11  0.62571E+03
 339.00  0.73898E-06  0.20305E-11  0.62571E+03
 340.00  0.72129E-06  0.19763E-11  0.62571E+03
 341.00  0.70407E-06  0.19237E-11  0.62571E+03
 342.00  0.68732E-06  0.18725E-11  0.62571E+03
 343.00  0.67101E-06  0.18228E-11  0.62571E+03
 344.00  0.65514E-06  0.17745E-11  0.62571E+03
 345.00  0.63970E-06  0.17275E-11  0.62571E+03
 346.00  0.62467E-06  0.16818E-11  0.62571E+03
 347.00  0.61005E-06  0.16375E-11  0.62571E+03
 348.00  0.59581E-06  0.15943E-11  0.62571E+03
 349.00  0.58195E-06  0.15524E-11  0.62572E+03
 350.00  0.56846E-06  0.15116E-11  0.62572E+03
 351.00  0.55533E-06  0.14720E-11  0.62572E+03
 352.00  0.54254E-06  0.14334E-11  0.62572E+03
 353.00  0.53010E-06  0.13960E-11  0.62572E+03
 354.00  0.51798E-06  0.13595E-11  0.62572E+03
 355.00  0.50618E-06  0.13241E-11  0.62572E+03
 356.00  0.49469E-06  0.12897E-11  0.62572E+03
 357.00  0.48351E-06  0.12562E-11  0.62572E+03
 358.00  0.47262E-06  0.12236E-11  0.62572E+03
 359.00  0.46201E-06  0.11920E-11  0.62572E+03
 360.00  0.45168E-06  0.11612E-11  0.62572E+03
 361.00  0.44162E-06  0.11312E-11  0.62572E+03
 362.00  0.43182E-06  0.11021E-11  0.62572E+03
 363.00  0.42228E-06  0.10738E-11  0.62572E+03
 364.00  0.41298E-06  0.10462E-11  0.62572E+03
 365.00  0.40393E-06  0.10194E-11  0.62572E+03
 366.00  0.39511E-06  0.99333E-12  0.62572E+03
 367.00  0.38652E-06  0.96797E-12  0.62572E+03
 368.00  0.37815E-06  0.94330E-12  0.62572E+03
 369.00  0.36999E-06  0.91931E-12  0.62572E+03
 370.00  0.36205E-06  0.89596E-12  0.62573E+03
 371.00  0.35431E-06  0.87325E-12  0.62573E+03
 372.00  0.34676E-06  0.85116E-12  0.62573E+03
 373.00  0.33941E-06  0.82967E-12  0.62573E+03
 374.00  0.33225E-06  0.80875E-12  0.62573E+03
 375.00  0.32527E-06  0.78841E-12  0.62573E+03
 376.00  0.31847E-06  0.76861E-12  0.62573E+03
 377.00  0.31184E-06  0.74935E-12  0.62573E+03
 378.00  0.30538E-06  0.73060E-12  0.62573E+03
 379.00  0.29908E-06  0.71236E-12  0.62573E+03
 380.00  0.29294E-06  0.69461E-12  0.62573E+03
 381.00  0.28695E-06  0.67734E-12  0.62573E+03
 382.00  0.28112E-06  0.66053E-12  0.62573E+03
 383.00  0.27543E-06  0.64417E-12  0.62573E+03
 384.00  0.26989E-06  0.62825E-12  0.62573E+03
 385.00  0.26448E-06  0.61275E-12  0.62573E+03
 386.00  0.25921E-06  0.59767E-12  0.62573E+03
 387.00  0.25406E-06  0.58299E-12  0.62573E+03
 388.00  0.24905E-06  0.56870E-12  0.62573E+03
 389.00  0.24416E-06  0.55479E-12  0.62573E+03
 390.00  0.23939E-06  0.54125E-12  0.62573E+03
 391.00  0.23474E-06  0.52808E-12  0.62573E+03
 392.00  0.23020E-06  0.51525E-12  0.62573E+03
 393.00  0.22578E-06  0.50276E-12  0.62573E+03
 394.00  0.22146E-06  0.49060E-12  0.62573E+03
 395.00  0.21725E-06  0.47876E-12  0.62573E+03
 396.00  0.21314E-06  0.46724E-12  0.62573E+03
 397.00  0.20913E-06  0.45602E-12  0.62573E+03
 398.00  0.20522E-06  0.44509E-12  0.62573E+03
 399.00  0.20141E-06  0.43445E-12  0.62573E+03
 400.00  0.19768E-06  0.42409E-12  0.62573E+03
 401.00  0.19405E-06  0.41401E-12  0.62573E+03
 402.00  0.19050E-06  0.40419E-12  0.62573E+03
 403.00  0.18704E-06  0.39462E-12  0.62573E+03
 404.00  0.18366E-06  0.38531E-12  0.62573E+03
 405.00  0.18036E-06  0.37624E-12  0.62573E+03
 406.00  0.17714E-06  0.36740E-12  0.62573E+03
 407.00  0.17400E-06  0.35880E-12  0.62573E+03
 408.00  0.17093E-06  0.35042E-12  0.62573E+03
 409.00  0.16793E-06  0.34226E-12  0.62573E+03
 410.00  0.16501E-06  0.33431E-12  0.62573E+03
 411.00  0.16215E-06  0.32657E-12  0.62573E+03
 412.00  0.15936E-06  0.31903E-12  0.62573E+03
 413.00  0.15663E-06  0.31168E-12  0.62573E+03
